ID,country,sector_trabajo,area_performance,profesion,cargo_trabajo_actual,actividad_institucion,sabe_programar,años_exp_programacion,niv_conocimiento_programacion,javascript,react,react_native,typescript,node_js,express,next_js,python,java,angular,mongo_db,solidity,unity,net,aws,fue_recomendado,orientacion,preferencia_rol_ia,nivel_estudio_dev,interes_resolver_problemas_inf_dev,capacidad_enfoque_dev,interes_conocimiento_programacion_dev,flexibilidad_cambios_at_work_dev,considera_importante_etica_ddhh_dev,considera_formacion_sector_publico_en_ia_dev,nivel_estudio_pm,mente_abierta_pm,interes_agile_pm,virtud_confiabilidad_pm,virtud_liderazgo_pm,virtud_proactividad_pm,virtud_valoracion_pm,virtud_seguimiento_proyectos_pm,virtud_persona_organizada_pm,interes_soft_seguimiento_proyectos_pm,considera_importante_etica_ddhh_pm,considera_formacion_sector_publico_en_ia_pm,nivel_estudio_ds,interes_proyeccion_datos_ds,interes_visualizaciones_ds,considera_util_decisiones_datos_ds,interes_volumens_datos_ds,sabe_aplicar_metodologias_ds,virtud_innovacion_ds,interes_deteccion_patrones_ds,considera_importante_etica_ddhh_ds,considera_formacion_sector_publico_en_ia_ds,verticales_ds,nivel_ingles_ds,score,mod_gob_datos_TERMINADO,mod_design_desploy_TERMINADO,mod_gob_ia_TERMINADO,mod_react_basic_TERMINADO,mod_react_avanzado_TERMINADO,mod_node_js_TERMINADO,mod_javascript_TERMINADO,mod_challenge_backenv_TERMINADO,mod_node_js_CURSANDO,mod_react_avanzado_CURSANDO,mod_design_desploy_CURSANDO,mod_gob_datos_CURSANDO,mod_gob_ia_CURSANDO,niv_estudio_perfil_dev,niv_estudio_perfil_ds,niv_estudio_perfil_pm,nivel_estudio,considera_importante_etica_ddhh,considera_formacion_sector_publico_en_ia,perfil
A2584,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,9,9,10,8,9,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,52,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A2585,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,58,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2586,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,8,9,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2587,Argentina,Sector Privado,,Soporte IT,,No,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A2588,Colombia,Sector Público,,JUSTICIA Y ORGANIZACIONES MULTILATERALES,,NO,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,7,8,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2589,Venezuela,Sector Privado,,Tecnología,,Docencia,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,8,8,8,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,104,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A2590,Peru,Sector Privado,,Electrónica.,,Docencia e investigación científica.,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,9,7,10,8,10,7,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,50,TERMINO,TERMINO,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A2591,Peru,Sector Privado,,Electrónica.,,Docencia e investigación.,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,NS/NC,sin_datos,sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,0,TERMINO,TERMINO,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,,,,solo_sabe_programar,0,0,1
A2592,Argentina,No trabajo,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,9,3,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,51,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2593,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,7,8,10,9,7,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,49,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A2594,Argentina,Sector Privado,,Administrador de Sistemas,,No,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,8,10,10,8,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2595,Argentina,Sector Privado,,Programación,,No,solo_sabe_programar,,Nivel de conocimiento alto,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o falta acreditación en automatización y/o IA.,10,10,10,10,6,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,53,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2596,Argentina,Sector Privado,,Administración. Energia Nuclear,,No por el momento,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,8,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,TERMINO,TERMINO,TERMINADO,0,TERMINO,0,CURSANDO,0,CURSANDO,0,principiante,,,principiante,0,0,3
A2597,Ecuador,Sector Público,,Telecomunicaciones,,Investigación Universitaria,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,110,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A2598,Argentina,Sector Público,,Justicia. Poder Judicial Mendoza,,Miembro activo de Legal Tech Seed,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,8,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,0,0,0,0,0,0,0,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2599,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),0,7,10,10,10,10,10,10,6,IA y Justicia,sin_datos,73,0,0,0,0,0,0,0,0,0,0,0,0,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A2600,Argentina,No trabajo,,,,,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,9,10,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2601,Argentina,Sector Privado,,ABOGADA,,DOCENCIA,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,8,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2602,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,7,10,8,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,principiante,,,principiante,0,0,3
A2603,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,9,10,9,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2604,Uruguay,Sector Público,,Administración Central,,No,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,9,10,10,10,10,10,10,10,9,9,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,106,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,9,9,3
A2605,Argentina,Sector Público,,modernizacion,,ayudantia en universidad,solo_sabe_programar,,Nivel de conocimiento bajo,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,9,5,5,5,8,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,39,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A2606,Argentina,Sector Público,,Administración Pública,,Docencia,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2607,Argentina,Sector Privado,,AML,,No,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,IA y ética,sin_datos,90,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A2608,Colombia,Sector Público,,Tecnologías de la información y las comunicaciones,,No,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,8,10,10,10,9,IA y Sector Público,sin_datos,87,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A2609,Peru,Sector Público,,Educación,,Investigación científica,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,6,9,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2610,Argentina,No trabajo,,,,,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2611,Colombia,Sector Privado,,CAMARA DE COMERCIO DE ARMENIA,,Universidad,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,9,10,10,9,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,108,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A2612,Argentina,Sector Público,,Justicia,,No,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,7,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,56,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2613,Argentina,Sector Privado,,Programación,,Consultor para proyectos de la secretaría de modernización de Argentina,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,solo_sabe_programar,,,solo_sabe_programar,0,0,3
A2614,Argentina,Sector Público,,Educación,,Ayudantía,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,8,7,9,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,53,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2615,Argentina,Sector Privado,,Legal y contable,,Asesor comercial en sector de transporte,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,8,10,8,10,6,9,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,50,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A2616,Venezuela,Sector Privado,,Diseño gráfico y web,,Marketing/Consultora de diseño gráfico e imagen y audiovisual,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,110,0,0,0,0,0,0,0,0,0,0,0,0,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A2617,Ecuador,Sector Privado,,Derecho Corporativo,,No,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2618,Colombia,No trabajo,,,,,solo_sabe_programar,,Nivel de conocimiento bajo,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,8,8,8,10,10,7,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,50,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,2
A2619,Colombia,Sector Privado,,Salud,,Colaboracion en instituciones,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),9,9,9,10,10,9,9,8,7,10,10,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,100,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,,grad_av_sin_IA,grad_av_sin_IA,10,10,3
A2620,Argentina,Sector Privado,,legales,,no,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,6,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,55,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A2621,Peru,Sector Privado,,Modelamiento y Metodologías para gestión de riesgos,,Docencia universitaria,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2622,Argentina,Sector Público,,Seguridad social (semi-público),,Estudiante de Derecho,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,6,9,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,54,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A2623,Venezuela,Sector Privado,,Finanzas,,Colaboración a docentes,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,3
A2624,Argentina,Sector Público,,Administración Pública,,Colaboración con grupo de investigación,solo_sabe_programar,,Nivel de conocimiento bajo,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,8,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,57,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2625,Bolivia,Sector Público,,Gestión de proyectos publicos,,"Colaboro con fundaciones, docencia ocasional",principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,CURSANDO,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2626,Argentina,Sector Público,,Educación,,Docencia,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,0,0,0,0,0,0,0,0,0,0,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2627,Ecuador,Sector Privado,,Logística,,Riesgo y seguros,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,8,10,10,10,10,10,IA y ética,sin_datos,88,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A2628,Argentina,Sector Privado,,Educación (Universidad de Ciencias Empresariales y Sociales - UCES),,Docencia y gestión de la Carrera de Licenciado en Economía.,principiante,,,,,,,,,,,,,,,,,,NO,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,10,10,9,10,10,10,IA y educación,sin_datos,89,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A2629,Chile,Sector Público,,Administración Pública,,No,principiante,,,,,,,,,,,,,,,,,,SI,no_quiere_programar,"Gobernanza de datos, información y conocimiento",sin_datos,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),10,10,10,5,7,5,7,10,10,IA y salud,sin_datos,74,0,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,,grad_av_sin_IA,,grad_av_sin_IA,0,0,3
A2630,Argentina,Sector Público,,Desarrollo de software,,no,solo_sabe_programar,,Nivel de conocimiento alto,,,,,,,,,,,,,,,,SI,no_quiere_programar,Project manager de sistemas de inteligencia artificial,sin_datos,0,0,0,0,0,0,Cuento con título de grado o soy estudiante avanzado de cualquier carrera ( sin conocimientos de IA),8,8,8,7,9,8,7,9,9,10,9,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,92,0,0,0,0,0,0,0,0,0,0,0,0,0,,,grad_av_sin_IA,grad_av_sin_IA,10,9,3
A2631,Argentina,Sector Público,,VIALIDAD NACIONAL-DIVISIÓN PROYECTOS E INGENIERIA VIAL,,TRABAJO EN UNITAN SAICA COMO AUXILIAR EN HIGIENE Y SEGURIDAD LABORAL,principiante,,,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,No cuento con experiencia en automatización o IA,8,7,9,9,8,8,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,48,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,principiante,,,principiante,0,0,2
A2632,Peru,Sector Privado,,Alimentos y bebidas,,Investigación,solo_sabe_programar,,Nivel de conocimiento intermedio,,,,,,,,,,,,,,,,SI,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante avanzado de carrera informática con poca experiencia o no cuento con acreditación.,10,9,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,58,TERMINO,0,TERMINO,0,0,0,0,0,0,0,CURSANDO,CURSANDO,CURSANDO,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2633,Peru,Sector Privado,,Tecnología - Retail,,"Quiero empezar una start-up con chatbots, estoy investigando sobre eso y trabajando",solo_sabe_programar,,Nivel de conocimiento alto,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,10,10,10,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,59,TERMINO,0,0,0,0,0,0,0,0,0,0,CURSANDO,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
A2634,Argentina,Sector Privado,,Salud,,No,principiante,,,,,,,,,,,,,,,,,,NO,quiere_programar,sin_datos,Cuento con título de grado o soy estudiante de una carrera que no se relaciona con la informática.,6,8,9,10,10,10,sin_datos,0,0,0,0,0,0,0,0,0,0,0,sin_datos,0,0,0,0,0,0,0,0,0,sin_datos,sin_datos,52,0,0,0,0,0,0,0,0,0,CURSANDO,0,0,0,grad_av_sin_IA,,,grad_av_sin_IA,0,0,3
